version,section,function,length,matching
us.v10,.CCW,func_8038E8FC,104,yes
us.v10,.CCW,func_8038D85C,252,yes
us.v10,.CCW,func_8038D5DC,252,yes
us.v10,.CCW,func_803883F4,68,yes
us.v10,.CCW,func_803865F4,468,yes
us.v10,.CCW,chcaterpillar_update,1432,yes
us.v10,.CCW,chnabnut_update,876,yes
us.v10,.CCW,func_8038B0F0,172,yes
us.v10,.CCW,func_80386468,80,yes
us.v10,.CCW,func_8038CC4C,600,yes
us.v10,.CCW,func_8038C064,132,yes
us.v10,.CCW,func_8038950C,64,yes
us.v10,.CCW,func_8038687C,1212,yes
us.v10,.CCW,func_803889AC,196,yes
us.v10,.CCW,func_80389740,88,yes
us.v10,.CCW,func_8038A190,104,yes
us.v10,.CCW,func_80387F10,40,yes
us.v10,.CCW,func_8038D960,128,yes
us.v10,.CCW,chnabnut_draw,308,yes
us.v10,.CCW,CCW_func_8038C638,104,yes
us.v10,.CCW,func_8038921C,76,yes
us.v10,.CCW,func_8038A950,232,yes
us.v10,.CCW,func_8038BC50,36,yes
us.v10,.CCW,__chnabnut_setState_method,44,yes
us.v10,.CCW,CCW_func_803863F0,120,yes
us.v10,.CCW,CCW_func_803882F4,256,yes
us.v10,.CCW,func_8038D368,424,yes
us.v10,.CCW,func_8038CB40,176,yes
us.v10,.CCW,CCW_func_80389BFC,1424,yes
us.v10,.CCW,CCW_func_80388660,44,yes
us.v10,.CCW,func_8038EAD4,120,yes
us.v10,.CCW,func_8038D81C,64,yes
us.v10,.CCW,func_8038C7A8,612,yes
us.v10,.CCW,func_803882A4,80,yes
us.v10,.CCW,func_803885F8,104,yes
us.v10,.CCW,CCW_func_8038868C,704,yes
us.v10,.CCW,func_80389700,64,yes
us.v10,.CCW,func_8038BFE0,132,yes
us.v10,.CCW,func_8038DAB0,92,yes
us.v10,.CCW,func_8038B610,204,yes
us.v10,.CCW,CCW_func_8038DB0C,96,yes
us.v10,.CCW,func_8038D6D8,324,yes
us.v10,.CCW,CCW_func_8038C5D0,104,yes
us.v10,.CCW,func_8038CFB4,764,yes
us.v10,.CCW,func_8038B87C,172,yes
us.v10,.CCW,func_8038CEB0,260,yes
us.v10,.CCW,func_80388438,64,yes
us.v10,.CCW,func_8038717C,32,yes
us.v10,.CCW,func_8038DFB0,48,yes
us.v10,.CCW,CCW_func_80387A40,1220,yes
us.v10,.CCW,CCW_func_8038C6A0,264,yes
us.v10,.CCW,func_8038894C,96,yes
us.v10,.CCW,CCW_func_8038DB6C,1088,yes
us.v10,.CCW,CCW_func_80387150,44,yes
us.v10,.CCW,CCW_func_8038CBF0,92,yes
us.v10,.CCW,func_8038E964,248,yes
us.v10,.CCW,func_8038B814,104,yes
us.v10,.CCW,func_8038B19C,796,yes
us.v10,.CCW,chcaterpillar_draw,100,yes
us.v10,.CCW,func_8038AE64,88,yes
us.v10,.CCW,func_80388AA0,1100,yes
us.v10,.CCW,func_80387124,44,yes
us.v10,.CCW,func_8038E868,148,yes
us.v10,.CCW,func_80388478,276,yes
us.v10,.CCW,func_8038AEBC,556,yes
us.v10,.CCW,func_8038AA38,84,yes
us.v10,.CCW,func_8038E4C0,172,yes
us.v10,.CCW,func_803864B8,144,yes
us.v10,.CCW,func_8038D30C,92,yes
us.v10,.CCW,func_80387F64,764,yes
version,section,function,length,matching
us.v10,.RBB,func_80387B8C,96,yes
us.v10,.RBB,func_803865A4,44,yes
us.v10,.RBB,func_80388C20,564,yes
us.v10,.RBB,func_80387A54,108,yes
us.v10,.RBB,func_80387E20,248,yes
us.v10,.RBB,func_803870BC,96,yes
us.v10,.RBB,func_8038F3F0,64,yes
us.v10,.RBB,func_80388E60,88,yes
us.v10,.RBB,func_8038DE50,24,yes
us.v10,.RBB,func_8038A4E0,68,yes
us.v10,.RBB,func_8038B654,128,yes
us.v10,.RBB,func_8038D7E8,204,yes
us.v10,.RBB,func_803882B4,64,yes
us.v10,.RBB,func_8038B340,272,yes
us.v10,.RBB,func_803892D8,372,yes
us.v10,.RBB,func_8038FF40,48,yes
us.v10,.RBB,func_80387D80,160,yes
us.v10,.RBB,func_80389ADC,104,yes
us.v10,.RBB,func_80388EB8,516,yes
us.v10,.RBB,func_803865D0,292,yes
us.v10,.RBB,func_8038E920,12,yes
us.v10,.RBB,func_8038E3D8,1328,yes
us.v10,.RBB,func_80388BE8,56,yes
us.v10,.RBB,func_8038CB68,88,yes
us.v10,.RBB,func_8038A324,440,yes
us.v10,.RBB,RBB_func_8038FB84,172,yes
us.v10,.RBB,func_8038C0A8,84,yes
us.v10,.RBB,RBB_func_803899C0,196,yes
us.v10,.RBB,func_8038A1C8,92,yes
us.v10,.RBB,func_80387F88,460,yes
us.v10,.RBB,RBB_func_803898A0,36,yes
us.v10,.RBB,func_8038718C,380,yes
us.v10,.RBB,func_8038D8B4,8,yes
us.v10,.RBB,func_8038AC18,292,yes
us.v10,.RBB,func_8038BF28,216,yes
us.v10,.RBB,func_8038685C,148,yes
us.v10,.RBB,func_8038B230,272,yes
us.v10,.RBB,func_80386A7C,288,yes
us.v10,.RBB,func_8038EE90,120,yes
us.v10,.RBB,func_8038CB34,52,yes
us.v10,.RBB,func_8038AEB8,412,yes
us.v10,.RBB,func_80389980,64,yes
us.v10,.RBB,RBB_func_80386C48,1092,yes
us.v10,.RBB,func_80386A30,76,yes
us.v10,.RBB,func_80387BEC,112,yes
us.v10,.RBB,func_803878B0,172,yes
us.v10,.RBB,func_8038B880,128,yes
us.v10,.RBB,func_80387308,384,yes
us.v10,.RBB,func_803898C4,188,yes
us.v10,.RBB,func_80389A90,76,yes
us.v10,.RBB,func_8038A2F8,44,yes
us.v10,.RBB,func_803890BC,444,yes
us.v10,.RBB,func_8038F190,608,yes
us.v10,.RBB,func_8038FF70,212,yes
us.v10,.RBB,func_8038D638,432,yes
us.v10,.RBB,func_8038EF08,648,yes
us.v10,.RBB,func_8038CA70,196,yes
us.v10,.RBB,RBB_func_8038CBF0,172,yes
us.v10,.RBB,func_80387090,44,yes
us.v10,.RBB,chbossboombox_hideJiggy,48,yes
us.v10,.RBB,func_80389B44,60,yes
us.v10,.RBB,func_8038C8A8,328,yes
us.v10,.RBB,func_80387B24,104,yes
us.v10,.RBB,RBB_func_8038B0B8,376,yes
us.v10,.RBB,func_80387C5C,292,yes
us.v10,.RBB,func_80389280,88,yes
us.v10,.RBB,func_80389C44,52,yes
us.v10,.RBB,func_8038944C,1096,yes
us.v10,.RBB,func_8038E998,284,yes
us.v10,.RBB,func_803883B0,128,yes
us.v10,.RBB,func_8038B4F4,120,yes
us.v10,.RBB,func_8038FEE8,48,yes
us.v10,.RBB,func_8038A6B8,108,yes
us.v10,.RBB,func_8038E92C,108,yes
us.v10,.RBB,func_8038B060,88,yes
us.v10,.RBB,func_8038FB6C,24,yes
us.v10,.RBB,RBB_func_80387F18,44,yes
us.v10,.RBB,func_8038A224,212,yes
us.v10,.RBB,func_803868F0,320,yes
us.v10,.RBB,func_8038AD3C,64,yes
us.v10,.RBB,RBB_func_8038FA60,60,yes
us.v10,.RBB,func_803879F0,100,yes
us.v10,.RBB,func_803866F4,360,yes
us.v10,.RBB,func_8038B6E0,220,yes
us.v10,.RBB,RBB_func_8038BEA0,136,yes
us.v10,.RBB,func_8038B4A0,36,yes
us.v10,.RBB,RBB_func_8038A0A0,296,yes
us.v10,.RBB,func_8038F430,128,yes
us.v10,.RBB,func_8038E3C0,24,yes
us.v10,.RBB,RBB_func_80388430,60,yes
us.v10,.RBB,func_80387890,32,yes
us.v10,.RBB,func_8038EAB4,352,yes
us.v10,.RBB,func_80387488,228,yes
us.v10,.RBB,func_80389B80,196,yes
us.v10,.RBB,func_8038DF10,92,yes
us.v10,.RBB,RBB_func_8038C538,468,yes
us.v10,.RBB,func_80388154,148,yes
us.v10,.RBB,RBB_func_803882F4,176,yes
us.v10,.RBB,func_8038D590,44,yes
us.v10,.RBB,func_8038FF18,40,yes
us.v10,.RBB,func_8038AD9C,284,yes
us.v10,.RBB,func_8038FDE0,264,yes
us.v10,.RBB,func_8038A724,1172,yes
us.v10,.RBB,RBB_func_8038ABC0,88,yes
us.v10,.RBB,func_80387AC0,100,yes
us.v10,.RBB,func_8038FC48,400,yes
us.v10,.RBB,func_8038FB54,24,yes
us.v10,.RBB,func_8038C0FC,264,yes
us.v10,.RBB,chbossboombox_respawnJiggy,128,yes
us.v10,.RBB,func_8038B900,1440,yes
us.v10,.RBB,func_8038AD7C,32,yes
us.v10,.RBB,func_8038ED3C,340,yes
us.v10,.RBB,func_80389C78,1060,yes
us.v10,.RBB,func_8038B468,56,yes
us.v10,.RBB,func_8038846C,436,yes
us.v10,.RBB,func_8038756C,740,yes
us.v10,.RBB,func_8038711C,112,yes
us.v10,.RBB,func_8038C058,80,yes
us.v10,.RBB,func_8038FC30,24,yes
us.v10,.RBB,func_8038C204,240,yes
us.v10,.RBB,func_8038A524,404,yes
us.v10,.RBB,func_80386B9C,92,yes
us.v10,.RBB,func_8038D608,48,yes
us.v10,.RBB,func_8038C300,100,yes
us.v10,.RBB,func_8038B450,24,yes
us.v10,.RBB,RBB_func_80387F44,68,yes
us.v10,.RBB,func_80386BF8,80,yes
us.v10,.RBB,func_80387850,64,yes
us.v10,.RBB,func_8038F618,1096,yes
us.v10,.RBB,func_8038F4B0,360,yes
us.v10,.RBB,func_80388620,1444,yes
us.v10,.RBB,func_8038C39C,412,yes
us.v10,.RBB,RBB_func_8038C70C,412,yes
us.v10,.RBB,func_8038E910,16,yes
us.v10,.RBB,func_8038B4C4,48,yes
us.v10,.RBB,func_8038DF6C,1108,yes
us.v10,.RBB,func_8038C000,88,yes
us.v10,.RBB,func_8038B7E8,152,yes
us.v10,.RBB,RBB_func_8038CC9C,2292,yes
us.v10,.RBB,func_803881E8,204,yes
us.v10,.RBB,func_8038D8BC,1420,yes
us.v10,.RBB,RBB_func_80387960,144,yes
us.v10,.RBB,func_8038B7BC,44,yes
us.v10,.RBB,func_8038EC14,296,yes
us.v10,.RBB,func_8038B56C,232,yes
us.v10,.RBB,func_8038DE68,156,yes
us.v10,.RBB,func_8038D5BC,76,yes
us.v10,.RBB,RBB_func_8038C370,44,yes
us.v10,.RBB,func_80388BD0,24,yes
us.v10,.RBB,func_8038FA9C,184,yes
us.v10,.RBB,RBB_func_803863F0,436,yes
version,section,function,length,matching
us.v10,.MMM,func_8038B5D8,88,yes
us.v10,.MMM,func_8038AD4C,164,yes
us.v10,.MMM,func_803895D8,148,yes
us.v10,.MMM,func_80389DF4,460,yes
us.v10,.MMM,MMM_func_80389530,12,yes
us.v10,.MMM,func_8038AC04,60,yes
us.v10,.MMM,func_80388BDC,1032,yes
us.v10,.MMM,func_80387260,32,yes
us.v10,.MMM,chLoggo_update,972,yes
us.v10,.MMM,func_8038769C,44,yes
us.v10,.MMM,chMotzhand_setState,236,yes
us.v10,.MMM,func_8038A58C,452,yes
us.v10,.MMM,func_8038A140,300,yes
us.v10,.MMM,func_803893A4,224,yes
us.v10,.MMM,func_8038953C,8,yes
us.v10,.MMM,func_803899BC,80,yes
us.v10,.MMM,MMM_func_80387CF4,40,yes
us.v10,.MMM,func_8038B6FC,48,yes
us.v10,.MMM,func_80389524,12,yes
us.v10,.MMM,func_80387E84,248,yes
us.v10,.MMM,MMM_func_8038A54C,64,yes
us.v10,.MMM,__chLoggo_collide,284,yes
us.v10,.MMM,func_80389004,92,yes
us.v10,.MMM,func_8038AD38,20,yes
us.v10,.MMM,func_803895B0,40,yes
us.v10,.MMM,func_80389484,128,yes
us.v10,.MMM,func_8038A9B4,124,yes
us.v10,.MMM,func_8038B754,60,yes
us.v10,.MMM,func_8038B72C,40,yes
us.v10,.MMM,func_80387F7C,172,yes
us.v10,.MMM,MMM_func_80387340,200,yes
us.v10,.MMM,organMinigame_update,380,yes
us.v10,.MMM,func_80388FE4,32,yes
us.v10,.MMM,MMM_func_803890E0,616,yes
us.v10,.MMM,__chLoggo_flush,92,yes
us.v10,.MMM,MMM_func_80388430,576,yes
us.v10,.MMM,func_803888B8,220,yes
us.v10,.MMM,func_803871B0,36,yes
us.v10,.MMM,MMM_func_80389810,144,yes
us.v10,.MMM,func_8038AF0C,48,yes
us.v10,.MMM,func_80387AA0,116,yes
us.v10,.MMM,func_80389544,108,yes
us.v10,.MMM,func_8038AF90,1120,yes
us.v10,.MMM,func_80389CE8,180,yes
us.v10,.MMM,func_80388994,408,yes
us.v10,.MMM,func_803898EC,36,yes
us.v10,.MMM,func_80387D48,176,yes
us.v10,.MMM,organMinigame_setState,432,yes
us.v10,.MMM,func_8038AA44,372,yes
us.v10,.MMM,organMinigame_getKeyPosition,268,yes
us.v10,.MMM,func_8038A994,32,yes
us.v10,.MMM,func_8038B630,164,yes
us.v10,.MMM,func_80389510,20,yes
us.v10,.MMM,func_803876C8,88,yes
us.v10,.MMM,func_8038B3F0,416,yes
us.v10,.MMM,func_8038A2B8,56,yes
us.v10,.MMM,func_80389060,88,yes
us.v10,.MMM,__chnapper_setState,364,yes
us.v10,.MMM,MMM_func_8038ADF0,284,yes
us.v10,.MMM,func_8038B590,72,yes
us.v10,.MMM,func_80389CE0,8,yes
us.v10,.MMM,MMM_func_803871FC,100,yes
us.v10,.MMM,func_80387D1C,44,yes
us.v10,.MMM,func_8038B790,592,yes
us.v10,.MMM,func_80387280,192,yes
us.v10,.MMM,func_8038A964,48,yes
us.v10,.MMM,MMM_func_803898A0,40,yes
us.v10,.MMM,func_803871D4,40,yes
us.v10,.MMM,func_8038A750,220,yes
us.v10,.MMM,func_80388B2C,176,yes
us.v10,.MMM,chmotzhand_update,856,yes
us.v10,.MMM,func_80389D9C,88,yes
us.v10,.MMM,__chLoggo_textCallback,36,yes
us.v10,.MMM,func_8038AC40,208,yes
us.v10,.MMM,func_80389BBC,16,yes
us.v10,.MMM,func_8038AF3C,84,yes
us.v10,.MMM,MMM_func_803898C8,36,yes
us.v10,.MMM,func_80387DF8,140,yes
us.v10,.MMM,func_80386ACC,96,yes
us.v10,.MMM,func_8038A26C,76,yes
us.v10,.MMM,chMotzhand_draw,308,yes
us.v10,.MMM,func_80389350,84,yes
us.v10,.MMM,MMM_func_80389CD8,8,yes
us.v10,.MMM,func_80387720,40,yes
us.v10,.MMM,func_8038AD10,40,yes
us.v10,.MMM,func_80387410,36,yes
us.v10,.MMM,MMM_func_8038A2F0,604,yes
us.v10,.MMM,func_80388670,584,yes
us.v10,.MMM,MMM_func_8038ABC0,68,yes
us.v10,.MMM,chnapper_draw,272,yes
us.v10,.MMM,func_80387654,72,yes
us.v10,.MMM,chnapper_update,1388,yes
us.v10,.MMM,func_8038A82C,312,yes
us.v10,.MMM,func_80389910,172,yes
us.v10,.MMM,MMM_func_8038B6D4,40,yes
us.v10,.MMM,func_8038966C,412,yes
us.v10,.MMM,func_80387B14,480,yes
us.v10,.MMM,func_8038AA30,20,yes
us.v10,.MMM,func_80388028,1032,yes
us.v10,.MMM,func_803890B8,40,yes
version,section,function,length,matching
us.v10,.SM,func_80387B48,224,yes
us.v10,.SM,func_80387690,212,yes
us.v10,.SM,func_80386540,212,yes
us.v10,.SM,func_803864FC,68,yes
us.v10,.SM,func_8038A488,84,yes
us.v10,.SM,func_80388D80,200,yes
us.v10,.SM,SM_func_80386A00,260,yes
us.v10,.SM,func_803864E0,28,yes
us.v10,.SM,func_80389984,44,yes
us.v10,.SM,SM_func_80389610,824,yes
us.v10,.SM,func_8038A3B0,168,yes
us.v10,.SM,func_80387A80,200,yes
us.v10,.SM,func_803879B8,200,yes
us.v10,.SM,SM_func_80386EF4,232,yes
us.v10,.SM,func_80388EB0,116,yes
us.v10,.SM,SM_func_80386420,180,yes
us.v10,.SM,func_80388F24,124,yes
us.v10,.SM,func_80386614,184,yes
us.v10,.SM,func_80389214,180,yes
us.v10,.SM,func_803874C4,80,yes
us.v10,.SM,func_80388D48,56,yes
us.v10,.SM,func_80387910,168,yes
us.v10,.SM,func_80387C28,420,yes
us.v10,.SM,func_80388E48,104,yes
us.v10,.SM,func_80387FA8,216,yes
us.v10,.SM,func_80386EB4,64,yes
us.v10,.SM,__chAttackTutorial_spawnEnemy,172,yes
us.v10,.SM,func_803869A0,96,yes
us.v10,.SM,func_8038A4DC,252,yes
us.v10,.SM,func_80387764,420,yes
us.v10,.SM,SM_CRCs_are_valid,144,yes
us.v10,.SM,func_80387258,48,yes
us.v10,.SM,func_803899B0,2560,yes
us.v10,.SM,func_8038A8C0,56,yes
us.v10,.SM,func_80388080,3184,yes
us.v10,.SM,func_80387288,140,yes
us.v10,.SM,func_80387F00,168,yes
us.v10,.SM,func_80386B04,296,yes
us.v10,.SM,func_80389494,380,yes
us.v10,.SM,SM_func_80386FE0,264,yes
us.v10,.SM,func_80387DCC,40,yes
us.v10,.SM,func_80387E64,156,yes
us.v10,.SM,chAttackTutorial_update,380,yes
us.v10,.SM,SM_func_803863F0,48,yes
us.v10,.SM,func_803892C8,460,yes
us.v10,.SM,func_80387DF4,112,yes
us.v10,.SM,func_8038AAB0,8,yes
us.v10,.SM,func_80388CF0,88,yes
us.v10,.SM,chAttackTutorial_setState,432,yes
us.v10,.SM,SM_func_80386810,388,yes
us.v10,.SM,func_803866CC,180,yes
us.v10,.SM,func_803870E8,92,yes
us.v10,.SM,func_80386C2C,316,yes
us.v10,.SM,SM_func_8038A5D8,740,yes
us.v10,.SM,func_8038A8F8,440,yes
us.v10,.SM,SM_func_80386D68,332,yes
us.v10,.SM,func_8038A460,40,yes
us.v10,.SM,func_80388FA0,628,yes
us.v10,.SM,SM_func_803871FC,92,yes
us.v10,.SM,func_80389948,60,yes
version,section,function,length,matching
us.v10,.fight,chjinjonator_spawnAttackParticles,172,yes
us.v10,.fight,func_8038D014,512,yes
us.v10,.fight,func_80387E1C,340,yes
us.v10,.fight,func_8038E03C,152,yes
us.v10,.fight,func_8038ED9C,352,yes
us.v10,.fight,func_80386C68,144,yes
us.v10,.fight,chfinalboss_spellBarrierInactive,12,yes
us.v10,.fight,chbossjinjo_8038D268,12,yes
us.v10,.fight,func_80389F54,40,yes
us.v10,.fight,func_8038C288,16,yes
us.v10,.fight,func_8038679C,260,yes
us.v10,.fight,fight_func_8038C2C0,356,yes
us.v10,.fight,chjinjonator_8039040C,144,yes
us.v10,.fight,func_8038C2A4,12,yes
us.v10,.fight,func_80386EC0,156,yes
us.v10,.fight,fight_func_8038C588,52,yes
us.v10,.fight,func_8038EB90,80,yes
us.v10,.fight,func_8038FC88,52,yes
us.v10,.fight,chjinjonatorbase_update,1156,yes
us.v10,.fight,chstonejinjo_breakOpen,264,yes
us.v10,.fight,func_8038AFB0,40,yes
us.v10,.fight,chfinalboss_phase0_update,8,yes
us.v10,.fight,chfinalboss_dropHealth,44,yes
us.v10,.fight,func_8038F5F8,40,yes
us.v10,.fight,func_8038C138,16,yes
us.v10,.fight,func_80386FD8,156,yes
us.v10,.fight,func_80386934,136,yes
us.v10,.fight,func_8038F084,816,yes
us.v10,.fight,func_80386654,68,yes
us.v10,.fight,func_8038D2EC,240,yes
us.v10,.fight,func_8038C2B0,12,yes
us.v10,.fight,func_8038CED8,316,yes
us.v10,.fight,func_8038FCBC,52,yes
us.v10,.fight,func_8038F5BC,60,yes
us.v10,.fight,func_8038BB8C,300,yes
us.v10,.fight,__chfinalboss_dropHealth,80,yes
us.v10,.fight,func_80386628,44,yes
us.v10,.fight,func_80387110,488,yes
us.v10,.fight,__chfinalboss_spawnSpellBarrier,72,yes
us.v10,.fight,func_8038C79C,164,yes
us.v10,.fight,fight_func_803863F0,380,yes
us.v10,.fight,func_80386F5C,124,yes
us.v10,.fight,__chfinalboss_spawnStatue,388,yes
us.v10,.fight,func_803880E0,48,yes
us.v10,.fight,func_803868A0,148,yes
us.v10,.fight,chfinalboss_setPhase,932,yes
us.v10,.fight,chjinjonator_803903C4,72,yes
us.v10,.fight,func_8038F050,52,yes
us.v10,.fight,fight_func_8038FB84,124,yes
us.v10,.fight,chfinalboss_phase3_update,996,yes
us.v10,.fight,fight_func_8038C5BC,52,yes
us.v10,.fight,func_8038F01C,52,yes
us.v10,.fight,chjinjonator_update,3028,yes
us.v10,.fight,func_8038B780,172,yes
us.v10,.fight,chstonejinjo_spawnJinjo,148,yes
us.v10,.fight,func_8038E120,320,yes
us.v10,.fight,func_8038B9AC,480,yes
us.v10,.fight,func_803872F8,72,yes
us.v10,.fight,func_8038B834,376,yes
us.v10,.fight,func_8038C148,308,yes
us.v10,.fight,chbossjinjobase_spawnStoneJinjo,108,yes
us.v10,.fight,fight_func_80386BEC,124,yes
us.v10,.fight,func_8038F620,1380,yes
us.v10,.fight,func_80387BFC,336,yes
us.v10,.fight,func_8038E7EC,88,yes
us.v10,.fight,chfinalboss_spawnBroomstickParticles,184,yes
us.v10,.fight,chjinjonator_80391240,16,yes
us.v10,.fight,func_8038C298,12,yes
us.v10,.fight,func_80387470,668,yes
us.v10,.fight,chfinalboss_spawnSpellBarrier,44,yes
us.v10,.fight,chfinalboss_spawnShadow,56,yes
us.v10,.fight,func_8038FC00,44,yes
us.v10,.fight,func_8038FCF0,420,yes
us.v10,.fight,func_8038E0D4,76,yes
us.v10,.fight,func_80387F70,304,yes
us.v10,.fight,func_8038AC50,56,yes
us.v10,.fight,chspellbarrier_update,844,yes
us.v10,.fight,func_8038EBE0,444,yes
us.v10,.fight,fight_func_80386B54,152,yes
us.v10,.fight,func_8038D568,1020,yes
us.v10,.fight,func_803880A0,64,yes
us.v10,.fight,chbossjinjo_spawnParticles,132,yes
us.v10,.fight,func_8038E780,108,yes
us.v10,.fight,chfinalboss_phase2_setState,372,yes
us.v10,.fight,fight_func_80387340,156,yes
us.v10,.fight,fight_func_8038C6FC,160,yes
us.v10,.fight,func_8038D3DC,76,yes
us.v10,.fight,chfinalboss_update,1004,yes
us.v10,.fight,chjinjonator_finalAttack,60,yes
us.v10,.fight,func_8038FE94,584,yes
us.v10,.fight,func_8038AF84,44,yes
us.v10,.fight,func_8038C10C,44,yes
us.v10,.fight,fight_func_8038D510,88,yes
us.v10,.fight,func_8038856C,112,yes
us.v10,.fight,chjinjonator_80390130,328,yes
us.v10,.fight,func_8038F3B4,520,yes
us.v10,.fight,chjinjonatorbase_spawnStoneJinjo,108,yes
us.v10,.fight,chfinalboss_despawnFlightPad,40,yes
us.v10,.fight,chjinjonator_8039125C,64,yes
us.v10,.fight,chstonejinjo_update,1172,yes
us.v10,.fight,chbossshadow_update,32,yes
us.v10,.fight,chfinalboss_phase0_endTextCallback,80,yes
us.v10,.fight,func_8038FC40,72,yes
us.v10,.fight,func_8038DFA0,36,yes
us.v10,.fight,func_8038770C,28,yes
us.v10,.fight,chfinalboss_spawnFlightPad,100,yes
us.v10,.fight,func_8038E260,108,yes
us.v10,.fight,func_80387B00,252,yes
us.v10,.fight,chjinjonator_attack,392,yes
us.v10,.fight,func_8038C27C,12,yes
us.v10,.fight,func_803869BC,408,yes
us.v10,.fight,func_80386698,76,yes
us.v10,.fight,func_8038C424,356,yes
us.v10,.fight,func_8038D428,232,yes
us.v10,.fight,chfinalboss_phase5_update,1880,yes
us.v10,.fight,chfinalboss_phase5_setState,764,yes
us.v10,.fight,fight_func_80387D4C,208,yes
us.v10,.fight,chfinalboss_phase3_endTextCallback,72,yes
us.v10,.fight,func_8038871C,60,yes
us.v10,.fight,chfinalboss_phase3_setState,440,yes
us.v10,.fight,chfinalboss_phase4_update,1628,yes
us.v10,.fight,chbossshadow_draw,160,yes
us.v10,.fight,fight_func_803900DC,84,yes
us.v10,.fight,func_80386600,40,yes
us.v10,.fight,chfinalboss_phase4_setState,1388,yes
us.v10,.fight,func_8038EEFC,288,yes
us.v10,.fight,chfinalboss_phase1_setState,1000,yes
us.v10,.fight,chfinalboss_phase1_update,2700,yes
us.v10,.fight,chfinalboss_phase2_endTextCallback,52,yes
us.v10,.fight,chfinalboss_phase2_update,916,yes
us.v10,.fight,chjinjonator_80391234,12,yes
us.v10,.fight,chbossjinjo_attack,84,yes
us.v10,.fight,chfinalboss_spawnStatue,44,yes
us.v10,.fight,chfinalboss_draw,144,yes
us.v10,.fight,chjinjonator_80391250,12,yes
us.v10,.fight,func_80387ACC,52,yes
us.v10,.fight,func_80388110,116,yes
us.v10,.fight,func_803885DC,320,yes
us.v10,.fight,func_8038E2CC,48,yes
us.v10,.fight,func_80387074,156,yes
us.v10,.fight,chjinjonator_8039129C,36,yes
us.v10,.fight,func_8038C840,1688,yes
us.v10,.fight,chjinjonator_80390278,160,yes
us.v10,.fight,func_803873DC,148,yes
us.v10,.fight,chbossjinjo_spawnAttackParticles,136,yes
us.v10,.fight,chfinalboss_findCollidingJinjo,268,yes
us.v10,.fight,fight_func_80386CF8,236,yes
us.v10,.fight,func_8038FC2C,12,yes
us.v10,.fight,fight_func_8038C0DC,36,yes
version,section,function,length,matching
us.v10,.cutscenes,func_8038D13C,220,yes
us.v10,.cutscenes,func_8038B214,496,yes
us.v10,.cutscenes,func_803872B4,176,yes
us.v10,.cutscenes,func_803887A0,116,yes
us.v10,.cutscenes,func_8038AA64,152,yes
us.v10,.cutscenes,func_8038A9D0,148,yes
us.v10,.cutscenes,func_80389DFC,172,yes
us.v10,.cutscenes,func_8038702C,324,yes
us.v10,.cutscenes,func_8038CDE0,184,yes
us.v10,.cutscenes,func_803890CC,312,yes
us.v10,.cutscenes,cutscenes_func_80389EA8,368,yes
us.v10,.cutscenes,func_80388CE4,76,yes
us.v10,.cutscenes,func_80387D88,276,yes
us.v10,.cutscenes,cutscenes_func_8038CB20,172,yes
us.v10,.cutscenes,func_80386924,108,yes
us.v10,.cutscenes,func_80386578,120,yes
us.v10,.cutscenes,cutscenes_func_8038AB60,244,yes
us.v10,.cutscenes,func_803867D0,124,yes
us.v10,.cutscenes,func_8038CE98,184,yes
us.v10,.cutscenes,func_8038A334,536,yes
us.v10,.cutscenes,func_80388A6C,236,yes
us.v10,.cutscenes,func_8038BE30,300,yes
us.v10,.cutscenes,func_8038BD2C,112,yes
us.v10,.cutscenes,func_803866E0,112,yes
us.v10,.cutscenes,cutscenes_func_8038A54C,124,yes
us.v10,.cutscenes,cutscenes_func_80389850,120,yes
us.v10,.cutscenes,func_80388E30,176,yes
us.v10,.cutscenes,func_80386C34,364,yes
us.v10,.cutscenes,func_80386AC8,364,yes
us.v10,.cutscenes,func_80387FC0,264,yes
us.v10,.cutscenes,func_80388DE4,76,yes
us.v10,.cutscenes,func_8038A6D0,100,yes
us.v10,.cutscenes,func_80387170,324,yes
us.v10,.cutscenes,func_8038A734,180,yes
us.v10,.cutscenes,func_80388B58,116,yes
us.v10,.cutscenes,func_8038B098,380,yes
us.v10,.cutscenes,func_8038AF5C,316,yes
us.v10,.cutscenes,func_80389D78,132,yes
us.v10,.cutscenes,cutscenes_func_8038A2F0,68,yes
us.v10,.cutscenes,func_80388814,268,yes
us.v10,.cutscenes,func_8038B744,112,yes
us.v10,.cutscenes,func_80389AD0,180,yes
us.v10,.cutscenes,func_80386A90,56,yes
us.v10,.cutscenes,func_8038C3BC,72,yes
us.v10,.cutscenes,func_8038A018,68,yes
us.v10,.cutscenes,func_80388734,108,yes
us.v10,.cutscenes,func_80388490,76,yes
us.v10,.cutscenes,func_8038A05C,68,yes
us.v10,.cutscenes,func_8038684C,108,yes
us.v10,.cutscenes,func_80388C40,164,yes
us.v10,.cutscenes,func_803884DC,388,yes
us.v10,.cutscenes,func_8038B8B8,252,yes
us.v10,.cutscenes,func_80389698,48,yes
us.v10,.cutscenes,cutscenes_func_8038A0A0,188,yes
us.v10,.cutscenes,func_8038D080,188,yes
us.v10,.cutscenes,func_8038837C,48,yes
us.v10,.cutscenes,func_8038B7B4,260,yes
us.v10,.cutscenes,func_8038AC54,776,yes
